Insects,Mountains,Elevation,Family,Species,Year,Month,Individuals
Beetles,HL,954,Lucanidae,Prismognathus dauricus,2013,8,1
Beetles,HL,954,Carabidae,Lebia retrofasciata,2013,8,1
Beetles,HL,954,Elateridae,Elaterid sp. 11,2013,8,1
Beetles,HL,954,Staphylinidae,Ocypus sp.2,2013,8,1
Beetles,HL,954,Carabidae,Lebia retrofasciata,2013,9,1
Beetles,HL,954,Carabidae,Lebia retrofasciata,2014,5,5
Beetles,HL,954,Silphidae,Nicrophorus quadripuntatus,2014,6,7
Beetles,HL,954,Carabidae,Colpodes buchananii,2014,6,2
Beetles,HL,954,Carabidae,Lebia retrofasciata,2014,6,1
Beetles,HL,954,Cantharidae,Hatachiana jiriseanensis,2014,6,2
Beetles,HL,954,Cantharidae,Podabrus sp.,2014,6,1
Beetles,HL,954,Cerambycidae,Pidonia amurensis,2014,6,1
Beetles,HL,954,Elateridae,Elaterid sp. 6,2014,6,1
Beetles,HL,954,Carabidae,Colpodes sp. 1,2014,7,3
Beetles,HL,954,Carabidae,Colpodes buchananii,2014,7,1
Beetles,HL,954,Trogidae,Trox sp.,2014,7,1
Beetles,HL,954,Chrysomelidae,Agelasa nigriceps,2014,7,1
Beetles,HL,954,Cantharidae,Asiopodabrus sp.,2014,7,3
Beetles,HL,954,Cerambycidae,Prionus insularis,2014,8,1
Beetles,HL,954,Silphidae,Nicrophorus quadripuntatus,2014,8,2
Beetles,HL,954,Dytiscidae,Rhantus suturalis,2014,8,1
Beetles,HL,954,Dytiscidae,Sandracottus mixtus,2014,8,1
Beetles,HL,954,Carabidae,Colpodes sp. 1,2014,8,5
Beetles,HL,954,Carabidae,Colpodes buchananii,2014,8,1
Beetles,HL,954,Carabidae,Lebia retrofasciata,2014,8,6
Beetles,HL,954,Tenebrionidae,Cryphaeus sp.,2014,8,1
Beetles,HL,954,Cerambycidae,Exocentrus lineatus,2014,8,1
Beetles,HL,954,Chrysomelidae,Pyrrhalta fuscipennis,2014,8,2
Beetles,HL,954,Mordellidae,Mordellid sp.3,2014,8,3
Beetles,HL,954,Elateridae,Eucnemid sp.,2014,8,1
Beetles,HL,954,Geotrupidae,Bolbelamus coreanus,2014,9,1
Beetles,HL,963,Scarabaeidae,Adoretus hirsutus,2013,7,1
Beetles,HL,963,Scarabaeidae,Spilota plagiicollis,2013,7,2
Beetles,HL,963,Scarabaeidae,Anomala quelpatta,2013,7,5
Beetles,HL,963,Scarabaeidae,Anomala quelpatta,2014,6,1
Beetles,HL,963,Scarabaeidae,Spilota plagiicollis,2014,7,5
Beetles,HL,963,Scarabaeidae,Anomala quelpatta,2014,7,9
Beetles,HL,963,Scarabaeidae,Mimela sp.,2014,7,1
Beetles,HL,963,Scarabaeidae,Spilota plagiicollis,2014,8,1
Beetles,HL,963,Scarabaeidae,Maladera verticalis,2013,5,2
Beetles,HL,963,Scarabaeidae,Melolonthid sp.,2013,7,2
Beetles,HL,963,Scarabaeidae,Maladera verticalis,2013,7,10
Beetles,HL,963,Scarabaeidae,Melolonthid sp.,2013,8,1
Beetles,HL,963,Scarabaeidae,Holotrichia diomphalia,2013,8,1
Beetles,HL,963,Scarabaeidae,Maladera verticalis,2013,8,1
Beetles,HL,963,Scarabaeidae,Maladera verticalis,2014,5,1
Beetles,HL,963,Scarabaeidae,Holotrichia diomphalia,2014,5,45
Beetles,HL,963,Scarabaeidae,Sericaria sp.,2014,5,1
Beetles,HL,963,Scarabaeidae,Holotrichia diomphalia,2014,6,41
Beetles,HL,963,Scarabaeidae,Maladera verticalis,2014,6,4
Beetles,HL,963,Scarabaeidae,Maladera verticalis,2014,7,5
Beetles,HL,963,Scarabaeidae,Sophrops striata,2014,7,1
Beetles,HL,963,Scarabaeidae,Holotrichia diomphalia,2014,7,4
Beetles,HL,963,Scarabaeidae,Holotrichia diomphalia,2014,8,2
Beetles,HL,963,Curculionidae,Caenocryptorrhynchus sp.,2013,7,1
Beetles,HL,963,Carabidae,Colpodes sp. 1,2013,7,1
Beetles,HL,963,Coccinellidae,Hamonia yedoensis,2013,7,1
Beetles,HL,963,Silphidae,Nicrophorus quadripuntatus,2013,7,3
Beetles,HL,963,Elateridae,Elaterid sp. 3,2013,7,1
Beetles,HL,963,Elateridae,Elaterid sp. 11,2013,7,2
Beetles,HL,963,Cerambycidae,Psephactus remiger,2013,8,1
Beetles,HL,963,Lucanidae,Dorcus titanus,2013,8,3
Beetles,HL,963,Lucanidae,Prismognathus dauricus,2013,8,1
Beetles,HL,963,Lucanidae,Dorcus rectus,2013,8,1
Beetles,HL,963,Silphidae,Nicrophorus concolor,2013,8,1
Beetles,HL,963,Carabidae,Colpodes buchananii,2013,9,1
Beetles,HL,963,Cerambycidae,Doius divaticatus,2013,9,1
Beetles,HL,963,Carabidae,Lebia retrofasciata,2014,5,5
Beetles,HL,963,Elateridae,Melanotus cete,2014,5,1
Beetles,HL,963,Chrysomelidae,Cryptocephalus sp.3,2014,5,5
Beetles,HL,963,Trogidae,Trox sp.,2014,5,1
Beetles,HL,963,Erotylidae,Episcapha sp. 3,2014,5,1
Beetles,HL,963,Tenebrionidae,Platydema sp.1,2014,5,1
Beetles,HL,963,Carabidae,Lebia idea,2014,5,1
Beetles,HL,963,Silphidae,Nicrophorus quadripuntatus,2014,5,1
Beetles,HL,963,Silphidae,Nicrophorus quadripuntatus,2014,6,7
Beetles,HL,963,Dytiscidae,Rhantus suturalis,2014,6,7
Beetles,HL,963,Elateridae,Elaterid sp. 6,2014,6,3
Beetles,HL,963,Cantharidae,Podabrus sp.,2014,6,2
Beetles,HL,963,Cerambycidae,Pidonia amurensis,2014,6,1
Beetles,HL,963,Carabidae,Colpodes sp. 1,2014,7,5
Beetles,HL,963,Silphidae,Nicrophorus quadripuntatus,2014,7,7
Beetles,HL,963,Dytiscidae,Rhantus suturalis,2014,7,1
Beetles,HL,963,Dytiscidae,Sandracottus mixtus,2014,7,1
Beetles,HL,963,Tenebrionidae,Alleculinae sp.,2014,7,1
Beetles,HL,963,Silphidae,Nicrophorus concolor,2014,8,1
Beetles,HL,963,Lucanidae,Dorcus titanus,2014,8,3
Beetles,HL,963,Cerambycidae,Prionus insularis,2014,8,1
Beetles,HL,963,Carabidae,Colpodes sp. 1,2014,8,2
Beetles,HL,963,Dytiscidae,Rhantus suturalis,2014,8,16
Beetles,HL,963,Elateridae,Elaterid sp. 11,2014,8,3
Beetles,HL,963,Carabidae,Colpodes buchananii,2014,8,1
Beetles,HL,963,Trogossitidae,Thymalus sp.,2014,8,1
Beetles,HL,963,Carabidae,Lioptera erotyloides,2014,8,1
Beetles,HL,963,Tenebrionidae,Alleculinae sp.,2014,8,1
Beetles,HL,963,Erotylidae,Episcapha sp. 1,2014,8,2
Beetles,HL,963,Mordellidae,Mordellid sp.3,2014,8,1
Beetles,HL,1109,Curculionidae,Ambrosiodmus rubricollis,2014,8,1
Beetles,HL,1109,Scarabaeidae,Spilota plagiicollis,2014,7,12
Beetles,HL,1109,Scarabaeidae,Spilota plagiicollis,2014,8,3
Beetles,HL,1109,Scarabaeidae,Spilota plagiicollis,2013,7,17
Beetles,HL,1109,Scarabaeidae,Spilota plagiicollis,2013,8,3
Beetles,HL,1109,Scarabaeidae,Sericaria sp.,2014,5,3
Beetles,HL,1109,Scarabaeidae,Holotrichia diomphalia,2014,5,6
Beetles,HL,1109,Scarabaeidae,Holotrichia diomphalia,2014,6,6
Beetles,HL,1109,Scarabaeidae,Holotrichia diomphalia,2014,6,58
Beetles,HL,1109,Scarabaeidae,Sericaria sp.,2014,6,1
Beetles,HL,1109,Scarabaeidae,Holotrichia diomphalia,2014,7,1
Beetles,HL,1109,Scarabaeidae,Sophrops striata,2014,7,5
Beetles,HL,1109,Scarabaeidae,Maladera verticalis,2014,7,3
Beetles,HL,1109,Scarabaeidae,Maladera verticalis,2014,8,1
Beetles,HL,1109,Scarabaeidae,Maladera verticalis,2013,6,2
Beetles,HL,1109,Scarabaeidae,Maladera verticalis,2013,7,5
Beetles,HL,1109,Scarabaeidae,Holotrichia diomphalia,2013,7,1
Beetles,HL,1109,Elateridae,Melanotus cete,2014,5,2
Beetles,HL,1109,Chrysomelidae,Altica caerulescens,2014,5,1
Beetles,HL,1109,Nitidulidae,Epuraea sp.,2014,5,5
Beetles,HL,1109,Cucujidae,Pediacus japonicus,2014,5,1
Beetles,HL,1109,Silphidae,Nicrophorus quadripuntatus,2014,6,2
Beetles,HL,1109,Cantharidae,Rhagonycha asiatia,2014,6,1
Beetles,HL,1109,Cantharidae,Asiopodabrus sp.,2014,6,5
Beetles,HL,1109,Elateridae,Melanotus cete,2014,6,2
Beetles,HL,1109,Coccinellidae,Calvia muiri,2014,6,1
Beetles,HL,1109,Cantharidae,Podabrus sp.,2014,6,1
Beetles,HL,1109,Dytiscidae,Rhantus suturalis,2014,6,3
Beetles,HL,1109,Cerambycidae,Pidonia ruficolis,2014,6,5
Beetles,HL,1109,Carabidae,Colpodes sp. 1,2014,7,4
Beetles,HL,1109,Silphidae,Nicrophorus quadripuntatus,2014,7,2
Beetles,HL,1109,Dytiscidae,Rhantus suturalis,2014,7,2
Beetles,HL,1109,Cleridae,Opilo carinatus,2014,7,1
Beetles,HL,1109,Carabidae,Colpodes buchananii,2014,7,1
Beetles,HL,1109,Coccinellidae,Illeis koebelei,2014,7,1
Beetles,HL,1109,Erotylidae,Microsternus sp.1,2014,7,1
Beetles,HL,1109,Tenebrionidae,Platydema sp.1,2014,7,1
Beetles,HL,1109,Silphidae,Nicrophorus quadripuntatus,2014,8,1
Beetles,HL,1109,Carabidae,Colpodes sp. 1,2014,8,6
Beetles,HL,1109,Mordellidae,Mordellid sp.2,2014,8,4
Beetles,HL,1109,Elateridae,Elaterid sp. 11,2014,8,1
Beetles,HL,1109,Elateridae,Elaterid sp. 3,2014,8,1
Beetles,HL,1109,Cerambycidae,Sybrodiboma subfaciata,2014,8,1
Beetles,HL,1109,Curculionidae,Niphades sp.,2014,8,1
Beetles,HL,1109,Attelabidae,Shirahoshizo sp.,2014,8,1
Beetles,HL,1109,Mordellidae,Mordellid sp.3,2014,8,7
Beetles,HL,1109,Chrysomelidae,Altica caerulescens,2014,8,1
Beetles,HL,1109,Byrrhidae,Simplocaria bicolor,2014,10,3
Beetles,HL,1109,Cantharidae,Lycocerus vitellinus,2013,6,1
Beetles,HL,1109,Carabidae,Colpodes sp. 1,2013,8,2
Beetles,HL,1109,Dytiscidae,Rhantus suturalis,2013,8,1
Beetles,HL,1109,Melandryidae,Dircaea erotyloides,2013,8,1
Beetles,HL,1109,Lycidae,Pseudopyrochroa sp.,2013,8,3
Beetles,HL,1109,Elateridae,Elaterid sp. 3,2013,8,1
Beetles,HL,1109,Silphidae,Nicrophorus concolor,2013,8,1
Beetles,HL,1109,Curculionidae,Curculio dentipes,2013,9,1
Beetles,JR,319,Scarabaeidae,Parastasia ferrieri,2013,7,1
Beetles,JR,319,Scarabaeidae,Mimela testaceipes,2013,7,2
Beetles,JR,319,Scarabaeidae,Spilota plagiicollis,2013,7,1
Beetles,JR,319,Scarabaeidae,Mimela testaceipes,2013,8,3
Beetles,JR,319,Scarabaeidae,Spilota plagiicollis,2014,7,2
Beetles,JR,319,Scarabaeidae,Mimela testaceipes,2014,7,1
Beetles,JR,319,Scarabaeidae,Mimela testaceipes,2014,8,6
Beetles,JR,319,Scarabaeidae,Sericaria sp. 3,2013,5,1
Beetles,JR,319,Scarabaeidae,Maladera verticalis,2013,6,1
Beetles,JR,319,Scarabaeidae,Sericaria sp. 3,2013,6,1
Beetles,JR,319,Scarabaeidae,Holotrichia sp.2,2013,7,5
Beetles,JR,319,Scarabaeidae,Holotrichia diomphalia,2013,7,5
Beetles,JR,319,Scarabaeidae,Holotrichia diomphalia,2013,8,1
Beetles,JR,319,Scarabaeidae,Holotrichia sp.2,2013,8,1
Beetles,JR,319,Scarabaeidae,Sophrops striata,2014,5,2
Beetles,JR,319,Scarabaeidae,Sophrops striata,2014,6,1
Beetles,JR,319,Scarabaeidae,Maladera verticalis,2014,7,1
Beetles,JR,319,Scarabaeidae,Holotrichia sp.2,2014,7,5
Beetles,JR,319,Scarabaeidae,Hilytrogus bicoloreus,2014,8,1
Beetles,JR,319,Carabidae,Harpalus sp.1,2013,9,3
Beetles,JR,319,Scarabaeidae,Allomyrina dichotoma,2014,7,1
Beetles,JR,319,Curculionidae,Shirahoshizo refescens,2013,6,1
Beetles,JR,319,Carabidae,Parena sp.,2013,6,2
Beetles,JR,319,Carabidae,Synuchus sp.,2013,6,1
Beetles,JR,319,Tenebrionidae,Hymenalia unicolor,2013,6,1
Beetles,JR,319,Curculionidae,Shirahoshizo sp.,2013,7,2
Beetles,JR,319,Curculionidae,Shirahoshizo refescens,2013,7,1
Beetles,JR,319,Carabidae,Parena sp.,2013,7,1
Beetles,JR,319,Dytiscidae,Rhantus suturalis,2013,7,2
Beetles,JR,319,Elateridae,Tetrigus lewisi,2013,7,4
Beetles,JR,319,Tenebrionidae,Ceropria sp.,2013,7,1
Beetles,JR,319,Tenebrionidae,Stronglium sp.,2013,7,2
Beetles,JR,319,Cerambycidae,Prionus insularis,2013,7,1
Beetles,JR,319,Cerambycidae,Arhopalus rusticus,2013,7,3
Beetles,JR,319,Cerambycidae,Acalolepta fraudatrix,2013,7,1
Beetles,JR,319,Oedemeridae,Xanthochroa luteipennis,2013,7,1
Beetles,JR,319,Elateridae,Tetrigus lewisi,2013,8,1
Beetles,JR,319,Cerambycidae,Arhopalus rusticus,2013,8,1
Beetles,JR,319,Hydrophilidae,Sternolophus rufipes,2013,8,1
Beetles,JR,319,Curculionidae,Bradybatus sp.,2013,9,2
Beetles,JR,319,Silphidae,Nicrophorus quadripuntatus,2013,9,1
Beetles,JR,319,Cerambycidae,Arhopalus rusticus,2013,9,2
Beetles,JR,319,Silphidae,Nicrophorus quadripuntatus,2014,5,4
Beetles,JR,319,Carabidae,Lebia retrofasciata,2014,5,1
Beetles,JR,319,Tenebrionidae,Ceropria sp.,2014,6,1
Beetles,JR,319,Curculionidae,Shirahoshizo refescens,2014,6,1
Beetles,JR,319,Cerambycidae,Prionus insularis,2014,7,2
Beetles,JR,319,Lucanidae,Dorcus titanus,2014,7,1
Beetles,JR,319,Cerambycidae,Pidonia amurensis,2014,7,1
Beetles,JR,319,Elateridae,Tetrigus lewisi,2014,7,2
Beetles,JR,319,Carabidae,Lebia retrofasciata,2014,7,1
Beetles,JR,319,Tenebrionidae,Uloma latimanus,2014,7,1
Beetles,JR,319,Staphylinidae,Pinophilus sp.,2014,7,1
Beetles,JR,319,Gyrinidae,Gyrinus japonicus,2014,7,1
Beetles,JR,319,Curculionidae,Shirahoshizo refescens,2014,7,1
Beetles,JR,319,Scarabaeidae,Saprosites sp.,2014,7,2
Beetles,JR,319,Disteniidae,Distenia graclilis,2014,8,1
Beetles,JR,319,Elateridae,Tetrigus lewisi,2014,8,2
Beetles,JR,319,Hydrophilidae,Sternolophus rufipes,2014,8,1
Beetles,JR,319,Curculionidae,Shirahoshizo refescens,2014,8,1
Beetles,JR,319,Carabidae,Lebia retrofasciata,2014,9,1
Beetles,JR,515,Curculionidae,Xyleborus sp.2,2014,6,1
Beetles,JR,515,Scarabaeidae,Mimela testaceipes,2013,7,5
Beetles,JR,515,Scarabaeidae,Spilota plagiicollis,2013,7,6
Beetles,JR,515,Scarabaeidae,Spilota plagiicollis,2014,6,1
Beetles,JR,515,Scarabaeidae,Spilota plagiicollis,2014,7,3
Beetles,JR,515,Scarabaeidae,Parastasia ferrieri,2014,8,3
Beetles,JR,515,Scarabaeidae,Spilota plagiicollis,2014,8,1
Beetles,JR,515,Scarabaeidae,Maladera verticalis,2013,5,1
Beetles,JR,515,Scarabaeidae,Holotrichia diomphalia,2013,7,9
Beetles,JR,515,Scarabaeidae,Gastroserica herzi,2013,7,1
Beetles,JR,515,Scarabaeidae,Hilytrogus bicoloreus,2013,7,5
Beetles,JR,515,Scarabaeidae,Holotrichia sp.2,2013,7,3
Beetles,JR,515,Scarabaeidae,Sericaria sp.,2013,8,1
Beetles,JR,515,Scarabaeidae,Maladera verticalis,2014,5,1
Beetles,JR,515,Scarabaeidae,Sophrops striata,2014,6,1
Beetles,JR,515,Scarabaeidae,Gastroserica herzi,2014,6,3
Beetles,JR,515,Scarabaeidae,Sericaria sp. 3,2014,6,2
Beetles,JR,515,Scarabaeidae,Hilytrogus bicoloreus,2014,7,12
Beetles,JR,515,Scarabaeidae,Holotrichia sp.2,2014,7,19
Beetles,JR,515,Scarabaeidae,Maladera verticalis,2014,7,1
Beetles,JR,515,Scarabaeidae,Gastroserica herzi,2014,7,1
Beetles,JR,515,Scarabaeidae,Sophrops striata,2014,8,2
Beetles,JR,515,Scarabaeidae,Hilytrogus bicoloreus,2014,8,6
Beetles,JR,515,Scarabaeidae,Sophrops striata,2014,8,1
Beetles,JR,515,Carabidae,Harpalus sp.2,2014,9,1
Beetles,JR,515,Curculionidae,Camptorhinus notabilis,2013,6,1
Beetles,JR,515,Curculionidae,Shirahoshizo refescens,2013,6,2
Beetles,JR,515,Anthribidae,Euparius koreanus,2013,6,1
Beetles,JR,515,Elateridae,Eucnemid sp.,2013,6,1
Beetles,JR,515,Carabidae,Colpodes sp. 1,2013,6,2
Beetles,JR,515,Ptilodactylidae,Ptilodactylidsp.3,2013,6,1
Beetles,JR,515,Oedemeridae,Oedemera amurensis,2013,6,1
Beetles,JR,515,Cantharidae,Lycocerus vitellinus,2013,6,1
Beetles,JR,515,Cantharidae,Rhagonycha asiatia,2013,6,1
Beetles,JR,515,Curculionidae,Myllocerus sp.2,2013,7,1
Beetles,JR,515,Cerambycidae,Monochamus guttulatus,2013,7,1
Beetles,JR,515,Carabidae,Calleida onoha,2013,7,1
Beetles,JR,515,Coccinellidae,Propylea japonica,2013,7,1
Beetles,JR,515,Lucanidae,Lucanus maculifemoratus,2013,7,2
Beetles,JR,515,Silphidae,Nicrophorus quadripuntatus,2013,7,1
Beetles,JR,515,Mordellidae,Mordellid sp.2,2013,7,1
Beetles,JR,515,Cerambycidae,Prionus insularis,2013,7,1
Beetles,JR,515,Cerambycidae,Olenecamptus subobliteratus,2013,7,1
Beetles,JR,515,Scarabaeidae,Trichius succinctus,2013,7,1
Beetles,JR,515,Curculionidae,Calcilia sp.,2013,8,1
Beetles,JR,515,Carabidae,Calleida onoha,2013,8,1
Beetles,JR,515,Lucanidae,Prismognathus dauricus,2013,8,5
Beetles,JR,515,Lucanidae,Lucanus maculifemoratus,2013,8,1
Beetles,JR,515,Byturidae,Byturus sp.,2013,8,1
Beetles,JR,515,Cerambycidae,Olenecamptus subobliteratus,2013,8,1
Beetles,JR,515,Silphidae,Nicrophorus concolor,2013,9,3
Beetles,JR,515,Silphidae,Nicrophorus quadripuntatus,2013,9,3
Beetles,JR,515,Nitidulidae,Sotoria fracta,2013,9,1
Beetles,JR,515,Elateridae,Melanotus cete,2014,5,1
Beetles,JR,515,Silphidae,Nicrophorus quadripuntatus,2014,6,1
Beetles,JR,515,Carabidae,Parena sp.,2014,6,1
Beetles,JR,515,Lycidae,Pseudopyrochroa sp.,2014,6,1
Beetles,JR,515,Elateridae,Pectocera fortunei,2014,6,1
Beetles,JR,515,Coccinellidae,Illeis koebelei,2014,6,1
Beetles,JR,515,Cerambycidae,Prionus insularis,2014,6,1
Beetles,JR,515,Cantharidae,Lycocerus vitellinus,2014,6,1
Beetles,JR,515,Cerambycidae,Olenecamptus subobliteratus,2014,6,1
Beetles,JR,515,Cerambycidae,Olenecamptus octopustulatu,2014,6,1
Beetles,JR,515,Curculionidae,Shirahoshizo sp.,2014,6,1
Beetles,JR,515,Cleridae,Opilo carinatus,2014,6,1
Beetles,JR,515,Ptilodactylidae,Ptilodactylidsp.3,2014,6,1
Beetles,JR,515,Curculionidae,Calcilia sp.,2014,7,1
Beetles,JR,515,Elateridae,Tetrigus lewisi,2014,7,1
Beetles,JR,515,Melandryidae,Phloetrya sp.,2014,7,2
Beetles,JR,515,Elateridae,Ectinus sericeus,2014,7,2
Beetles,JR,515,Elateridae,Liotrichus sp.,2014,7,1
Beetles,JR,515,Elateridae,Elaterid sp.12,2014,7,2
Beetles,JR,515,Elateridae,Elaterid sp. 3,2014,7,3
Beetles,JR,515,Ptilodactylidae,Ptillodactylid sp. 1,2014,7,1
Beetles,JR,515,Anthribidae,Ozotomerus japonicus laferi,2014,7,2
Beetles,JR,515,Attelabidae,Shirahoshizo sp.,2014,7,1
Beetles,JR,515,Curculionidae,Myllocerus sp.,2014,7,1
Beetles,JR,515,Silphidae,Nicrophorus quadripuntatus,2014,7,1
Beetles,JR,515,Carabidae,Colpodes sp. 1,2014,7,1
Beetles,JR,515,Curculionidae,Calcilia sp.,2014,7,1
Beetles,JR,515,Cerambycidae,Spondylis buprestoides,2014,7,2
Beetles,JR,515,Cerambycidae,Olenecamptus subobliteratus,2014,8,1
Beetles,JR,515,Lucanidae,Prismognathus dauricus,2014,8,3
Beetles,JR,515,Silphidae,Nicrophorus quadripuntatus,2014,8,3
Beetles,JR,515,Cerambycidae,Arhopalus rusticus,2014,8,1
Beetles,JR,515,Laemophloeidae,Nipponophloeus sp.,2014,8,1
Beetles,JR,515,Melandryidae,Melandryidae sp. 2,2014,8,2
Beetles,JR,515,Anthribidae,Euparius koreanus,2014,8,1
Beetles,JR,515,Curculionidae,Anosimus decoratus,2014,8,1
Beetles,JR,515,Carabidae,Colpodes sp. 1,2014,8,1
Beetles,JR,682,Curculionidae,Hylastes parallelus,2014,5,1
Beetles,JR,682,Scarabaeidae,Parastasia ferrieri,2013,7,1
Beetles,JR,682,Scarabaeidae,Spilota plagiicollis,2013,7,2
Beetles,JR,682,Scarabaeidae,Spilota plagiicollis,2014,7,4
Beetles,JR,682,Scarabaeidae,Parastasia ferrieri,2014,8,2
Beetles,JR,682,Scarabaeidae,Sophrops striata,2013,6,1
Beetles,JR,682,Scarabaeidae,Sericaria sp. 3,2013,6,53
Beetles,JR,682,Scarabaeidae,Gastroserica herzi,2013,7,2
Beetles,JR,682,Scarabaeidae,Hilytrogus bicoloreus,2013,7,15
Beetles,JR,682,Scarabaeidae,Maladera verticalis,2013,7,1
Beetles,JR,682,Scarabaeidae,Hilytrogus bicoloreus,2013,8,2
Beetles,JR,682,Scarabaeidae,Sophrops striata,2013,9,1
Beetles,JR,682,Scarabaeidae,Maladera verticalis,2014,5,1
Beetles,JR,682,Scarabaeidae,Maladera verticalis,2014,6,1
Beetles,JR,682,Scarabaeidae,Hilytrogus bicoloreus,2014,7,10
Beetles,JR,682,Scarabaeidae,Holotrichia sp.2,2014,7,2
Beetles,JR,682,Scarabaeidae,Sericaria sp. 3,2014,7,1
Beetles,JR,682,Scarabaeidae,Hilytrogus bicoloreus,2014,8,6
Beetles,JR,682,Scarabaeidae,Sophrops striata,2014,8,7
Beetles,JR,682,Scarabaeidae,Sericaria sp.,2014,8,1
Beetles,JR,682,Scarabaeidae,Gastroserica herzi,2014,8,1
Beetles,JR,682,Carabidae,Harpalus sp.1,2013,8,1
Beetles,JR,682,Carabidae,Harpalus sp.1,2013,9,1
Beetles,JR,682,Scarabaeidae,Allomyrina dichotoma,2014,8,1
Beetles,JR,682,Carabidae,Lebidia octoguttata,2013,5,1
Beetles,JR,682,Melandryidae,Phloetrya sp.,2013,5,1
Beetles,JR,682,Elateridae,Athous sp.,2013,5,2
Beetles,JR,682,Elateridae,Eucnemid sp.,2013,6,1
Beetles,JR,682,Carabidae,Colpodes buchananii,2013,6,2
Beetles,JR,682,Silphidae,Nicrophorus quadripuntatus,2013,6,4
Beetles,JR,682,Ptilodactylidae,Ptilodactylidsp.3,2013,6,1
Beetles,JR,682,Cantharidae,Podabrus sp.,2013,6,3
Beetles,JR,682,Curculionidae,Gasterocercus tamanukii,2013,7,1
Beetles,JR,682,Curculionidae,Myllocerus sp.3,2013,7,1
Beetles,JR,682,Carabidae,Parena sp.,2013,7,1
Beetles,JR,682,Cerambycidae,Monochamus guttulatus,2013,7,1
Beetles,JR,682,Carabidae,Calleida onoha,2013,7,1
Beetles,JR,682,Anthribidae,Ozotomerus japonicus laferi,2013,7,21
Beetles,JR,682,Lucanidae,Dorcus rubrofemeratus,2013,7,3
Beetles,JR,682,Lucanidae,Lucanus maculifemoratus,2013,7,4
Beetles,JR,682,Melandryidae,Dircaea erotyloides,2013,7,1
Beetles,JR,682,Nitidulidae,Nititulid sp.2,2013,7,2
Beetles,JR,682,Nitidulidae,Prometopia sp.,2013,7,2
Beetles,JR,682,Elateridae,Elaterid sp. 3,2013,7,1
Beetles,JR,682,Ptilodactylidae,Ptilodactylidsp.3,2013,7,3
Beetles,JR,682,Silphidae,Nicrophorus concolor,2013,7,3
Beetles,JR,682,Cerambycidae,Mesosa hirsuta,2013,7,6
Beetles,JR,682,Cerambycidae,Eutetrapha metallescens,2013,7,1
Beetles,JR,682,Oedemeridae,Xanthochroa luteipennis,2013,7,2
Beetles,JR,682,Curculionidae,Calcilia sp.,2013,7,1
Beetles,JR,682,Attelabidae,Byctiscus fausti,2013,7,1
Beetles,JR,682,Mycetophagidae,Mycetophagus sp.,2013,7,1
Beetles,JR,682,Curculionidae,Calcilia sp.,2013,8,1
Beetles,JR,682,Carabidae,Colpodes sp. 1,2013,8,1
Beetles,JR,682,Lucanidae,Prismognathus dauricus,2013,8,4
Beetles,JR,682,Ptilodactylidae,Ptilodactylidsp.3,2013,8,1
Beetles,JR,682,Silphidae,Nicrophorus concolor,2013,8,1
Beetles,JR,682,Cerambycidae,Prionus insularis,2013,8,1
Beetles,JR,682,Curculionidae,Calcilia sp.,2013,9,1
Beetles,JR,682,Curculionidae,Curculio dentipes,2013,9,7
Beetles,JR,682,Carabidae,Parena sp.,2013,9,1
Beetles,JR,682,Carabidae,Lebidia bioculata,2013,9,1
Beetles,JR,682,Lucanidae,Prismognathus dauricus,2013,9,1
Beetles,JR,682,Carabidae,Lebia retrofasciata,2013,9,2
Beetles,JR,682,Silphidae,Nicrophorus quadripuntatus,2013,9,3
Beetles,JR,682,Nitidulidae,Sotoria fracta,2013,9,1
Beetles,JR,682,Nitidulidae,Prometopia sp.,2013,9,1
Beetles,JR,682,Curculionidae,Calcilia sp.,2013,9,1
Beetles,JR,682,Cucujidae,Pediacus japonicus,2014,5,1
Beetles,JR,682,Cerambycidae,Pidonia ruficolis,2014,5,2
Beetles,JR,682,Biphyllidae,Biphyllus sp. 1,2014,5,3
Beetles,JR,682,Cantharidae,Rhagonycha asiatia,2014,5,1
Beetles,JR,682,Silphidae,Nicrophorus quadripuntatus,2014,5,1
Beetles,JR,682,Elateridae,Elaterid sp. 3,2014,5,1
Beetles,JR,682,Silphidae,Nicrophorus concolor,2014,6,1
Beetles,JR,682,Carabidae,Colpodes sp. 1,2014,6,1
Beetles,JR,682,Ptilodactylidae,Ptilodactylidsp.3,2014,6,1
Beetles,JR,682,Silphidae,Nicrophorus concolor,2014,7,6
Beetles,JR,682,Silphidae,Nicrophorus quadripuntatus,2014,7,2
Beetles,JR,682,Cerambycidae,Eutetrapha metallescens,2014,7,1
Beetles,JR,682,Elateridae,Tetrigus lewisi,2014,7,1
Beetles,JR,682,Curculionidae,Entiminae sp.,2014,7,1
Beetles,JR,682,Lucanidae,Prismognathus dauricus,2014,8,12
Beetles,JR,682,Lucanidae,Dorcus rubrofemeratus,2014,8,1
Beetles,JR,682,Disteniidae,Distenia graclilis,2014,8,1
Beetles,JR,682,Cerambycidae,Spondylis buprestoides,2014,8,1
Beetles,JR,682,Silphidae,Nicrophorus quadripuntatus,2014,8,3
Beetles,JR,682,Cerambycidae,Acalolepta fraudatrix,2014,8,1
Beetles,JR,682,Hydrophilidae,Sternolophus rufipes,2014,8,1
